% load S data (Sublimation from lakes)
%  time (day)     S (m day^-1)
297	0.000651	0.000560	0.000703	0.000505
298	0.000184	0.000158	0.000194	0.000147
299	0.000009	0.000008	0.000009	0.000008
300	0.000020	0.000017	0.000020	0.000017
301	0.000024	0.000020	0.000023	0.000021
302	0.000010	0.000009	0.000010	0.000009
303	0.000011	0.000009	0.000010	0.000009
304	0.000200	0.000168	0.000215	0.000152
305	0.000037	0.000031	0.000038	0.000031
306	0.000010	0.000009	0.000010	0.000009
307	0.000017	0.000015	0.000017	0.000015
308	0.000017	0.000014	0.000017	0.000014
309	0.000011	0.000009	0.000011	0.000010
310	0.000209	0.000176	0.000223	0.000161
311	0.000389	0.000328	0.000415	0.000300
312	0.000053	0.000045	0.000054	0.000044
313	0.000031	0.000026	0.000030	0.000027
314	0.000766	0.000651	0.000834	0.000579
315	0.001807	0.001535	0.001976	0.001357
316	0.000347	0.000296	0.000371	0.000270
317	0.000279	0.000236	0.000296	0.000217
318	0.001252	0.001058	0.001361	0.000943
319	0.001048	0.000889	0.001138	0.000794
320	0.000144	0.000122	0.000152	0.000113
321	0.000023	0.000020	0.000023	0.000020
322	0.000028	0.000024	0.000027	0.000024
323	0.000012	0.000010	0.000011	0.000010
324	0.000012	0.000010	0.000011	0.000010
325	0.000015	0.000012	0.000014	0.000013
326	0.000009	0.000008	0.000009	0.000008
327	0.000007	0.000006	0.000007	0.000006
328	0.000005	0.000004	0.000005	0.000005
329	0.000007	0.000006	0.000007	0.000006
330	0.000013	0.000010	0.000012	0.000011
331	0.000021	0.000018	0.000020	0.000018
332	0.000019	0.000016	0.000018	0.000016
333	0.000011	0.000010	0.000011	0.000010
334	0.000017	0.000014	0.000017	0.000014
335	0.000008	0.000006	0.000007	0.000007
336	0.000007	0.000006	0.000007	0.000006
337	0.000017	0.000014	0.000017	0.000014
338	0.000073	0.000060	0.000077	0.000056
339	0.001391	0.001167	0.001514	0.001036
340	0.000258	0.000217	0.000279	0.000193
341	0.000013	0.000011	0.000013	0.000011
342	0.000118	0.000098	0.000125	0.000090
343	0.000034	0.000028	0.000036	0.000027
344	0.000164	0.000136	0.000173	0.000125
345	0.000013	0.000011	0.000013	0.000011
346	0.000074	0.000061	0.000078	0.000057
347	0.000014	0.000011	0.000014	0.000011
348	0.000463	0.000387	0.000496	0.000352
349	0.000431	0.000362	0.000462	0.000329
350	0.000125	0.000106	0.000133	0.000098
351	0.000114	0.000096	0.000118	0.000090
352	0.000766	0.000645	0.000830	0.000578
353	0.000329	0.000277	0.000354	0.000250
354	0.000116	0.000099	0.000121	0.000093
355	0.000051	0.000043	0.000051	0.000043
356	0.000027	0.000023	0.000027	0.000023
357	0.000010	0.000008	0.000009	0.000009
358	0.000253	0.000212	0.000268	0.000195
359	0.000014	0.000011	0.000013	0.000012
360	0.000096	0.000080	0.000101	0.000074
361	0.001538	0.001301	0.001678	0.001154
